forecast_date,product_id,product_name,category,predicted_units,reorder_flag
2025-01-20,PRD026,Laptop Stand,Electronics,2.6,0
2025-01-21,PRD026,Laptop Stand,Electronics,2.6,0
2025-01-22,PRD026,Laptop Stand,Electronics,2.6,0
2025-01-23,PRD026,Laptop Stand,Electronics,2.7,0
2025-01-24,PRD026,Laptop Stand,Electronics,2.7,0
2025-01-25,PRD026,Laptop Stand,Electronics,2.9,0
2025-01-26,PRD026,Laptop Stand,Electronics,3.0,0
2025-01-27,PRD026,Laptop Stand,Electronics,2.7,0
2025-01-28,PRD026,Laptop Stand,Electronics,2.8,0
2025-01-29,PRD026,Laptop Stand,Electronics,2.8,0
2025-01-30,PRD026,Laptop Stand,Electronics,2.8,0
2025-01-31,PRD026,Laptop Stand,Electronics,2.9,0
2025-02-01,PRD026,Laptop Stand,Electronics,3.1,0
2025-02-02,PRD026,Laptop Stand,Electronics,3.1,0
2025-02-03,PRD026,Laptop Stand,Electronics,2.9,0
2025-02-04,PRD026,Laptop Stand,Electronics,3.0,0
2025-02-05,PRD026,Laptop Stand,Electronics,3.0,0
2025-02-06,PRD026,Laptop Stand,Electronics,3.0,0
2025-02-07,PRD026,Laptop Stand,Electronics,3.0,0
2025-02-08,PRD026,Laptop Stand,Electronics,3.2,0
2025-02-09,PRD026,Laptop Stand,Electronics,3.2,0
2025-02-10,PRD026,Laptop Stand,Electronics,3.0,0
2025-02-11,PRD026,Laptop Stand,Electronics,3.0,0
2025-02-12,PRD026,Laptop Stand,Electronics,3.0,0
2025-02-13,PRD026,Laptop Stand,Electronics,3.0,0
2025-02-14,PRD026,Laptop Stand,Electronics,3.0,0
2025-02-15,PRD026,Laptop Stand,Electronics,3.2,0
2025-02-16,PRD026,Laptop Stand,Electronics,3.2,0
2025-02-17,PRD026,Laptop Stand,Electronics,3.1,0
2025-02-18,PRD026,Laptop Stand,Electronics,3.2,0
2025-02-19,PRD026,Laptop Stand,Electronics,3.2,0
2025-02-20,PRD026,Laptop Stand,Electronics,3.1,0
2025-02-21,PRD026,Laptop Stand,Electronics,3.2,0
2025-02-22,PRD026,Laptop Stand,Electronics,3.3,0
2025-02-23,PRD026,Laptop Stand,Electronics,3.3,0
2025-02-24,PRD026,Laptop Stand,Electronics,3.4,0
2025-02-25,PRD026,Laptop Stand,Electronics,3.4,0
2025-02-26,PRD026,Laptop Stand,Electronics,3.4,0
2025-02-27,PRD026,Laptop Stand,Electronics,3.4,0
2025-02-28,PRD026,Laptop Stand,Electronics,3.5,0
2025-03-01,PRD026,Laptop Stand,Electronics,7.0,0
2025-03-02,PRD026,Laptop Stand,Electronics,7.0,0
2025-03-03,PRD026,Laptop Stand,Electronics,7.4,0
2025-03-04,PRD026,Laptop Stand,Electronics,7.4,0
2025-03-05,PRD026,Laptop Stand,Electronics,7.3,0
2025-03-06,PRD026,Laptop Stand,Electronics,7.5,0
2025-03-07,PRD026,Laptop Stand,Electronics,7.7,0
2025-03-08,PRD026,Laptop Stand,Electronics,8.3,0
2025-03-09,PRD026,Laptop Stand,Electronics,8.3,0
2025-03-10,PRD026,Laptop Stand,Electronics,7.9,0
2025-03-11,PRD026,Laptop Stand,Electronics,7.9,0
2025-03-12,PRD026,Laptop Stand,Electronics,7.8,0
2025-03-13,PRD026,Laptop Stand,Electronics,8.0,0
2025-03-14,PRD026,Laptop Stand,Electronics,8.2,0
2025-03-15,PRD026,Laptop Stand,Electronics,8.7,0
2025-03-16,PRD026,Laptop Stand,Electronics,8.8,0
2025-03-17,PRD026,Laptop Stand,Electronics,8.6,0
2025-03-18,PRD026,Laptop Stand,Electronics,8.6,0
2025-03-19,PRD026,Laptop Stand,Electronics,8.5,0
2025-03-20,PRD026,Laptop Stand,Electronics,8.7,0
2025-03-21,PRD026,Laptop Stand,Electronics,8.9,0
2025-03-22,PRD026,Laptop Stand,Electronics,9.6,0
2025-03-23,PRD026,Laptop Stand,Electronics,9.6,0
2025-03-24,PRD026,Laptop Stand,Electronics,8.8,0
2025-03-25,PRD026,Laptop Stand,Electronics,8.8,0
2025-03-26,PRD026,Laptop Stand,Electronics,8.7,0
2025-03-27,PRD026,Laptop Stand,Electronics,8.9,0
2025-03-28,PRD026,Laptop Stand,Electronics,9.1,0
2025-03-29,PRD026,Laptop Stand,Electronics,9.8,0
2025-03-30,PRD026,Laptop Stand,Electronics,9.8,0
2025-03-31,PRD026,Laptop Stand,Electronics,8.8,0
2025-01-01,PRD027,Desk Organizer,Apparel,6.5,0
2025-01-02,PRD027,Desk Organizer,Apparel,6.4,0
2025-01-03,PRD027,Desk Organizer,Apparel,6.3,0
2025-01-04,PRD027,Desk Organizer,Apparel,6.3,0
2025-01-05,PRD027,Desk Organizer,Apparel,6.3,0
2025-01-06,PRD027,Desk Organizer,Apparel,6.4,0
2025-01-07,PRD027,Desk Organizer,Apparel,6.5,0
2025-01-08,PRD027,Desk Organizer,Apparel,6.5,0
2025-01-09,PRD027,Desk Organizer,Apparel,6.4,0
2025-01-10,PRD027,Desk Organizer,Apparel,6.3,0
2025-01-11,PRD027,Desk Organizer,Apparel,6.3,0
2025-01-12,PRD027,Desk Organizer,Apparel,6.3,0
2025-01-13,PRD027,Desk Organizer,Apparel,6.4,0
2025-01-14,PRD027,Desk Organizer,Apparel,6.5,0
2025-01-15,PRD027,Desk Organizer,Apparel,6.6,0
2025-01-16,PRD027,Desk Organizer,Apparel,6.4,0
2025-01-17,PRD027,Desk Organizer,Apparel,6.3,0
2025-01-18,PRD027,Desk Organizer,Apparel,6.3,0
2025-01-19,PRD027,Desk Organizer,Apparel,6.3,0
2025-01-20,PRD027,Desk Organizer,Apparel,6.5,0
2025-01-21,PRD027,Desk Organizer,Apparel,6.6,0
2025-01-22,PRD027,Desk Organizer,Apparel,6.7,0
2025-01-23,PRD027,Desk Organizer,Apparel,6.5,0
2025-01-24,PRD027,Desk Organizer,Apparel,6.5,0
2025-01-25,PRD027,Desk Organizer,Apparel,6.5,0
2025-01-26,PRD027,Desk Organizer,Apparel,6.5,0
2025-01-27,PRD027,Desk Organizer,Apparel,6.5,0
2025-01-28,PRD027,Desk Organizer,Apparel,6.6,0
2025-01-29,PRD027,Desk Organizer,Apparel,6.7,0
2025-01-30,PRD027,Desk Organizer,Apparel,6.5,0
2025-01-31,PRD027,Desk Organizer,Apparel,6.5,0
2025-02-01,PRD027,Desk Organizer,Apparel,6.6,0
2025-02-02,PRD027,Desk Organizer,Apparel,6.6,0
2025-02-03,PRD027,Desk Organizer,Apparel,6.6,0
2025-02-04,PRD027,Desk Organizer,Apparel,6.7,0
2025-02-05,PRD027,Desk Organizer,Apparel,6.7,0
2025-02-06,PRD027,Desk Organizer,Apparel,6.6,0
2025-02-07,PRD027,Desk Organizer,Apparel,6.5,0
2025-02-08,PRD027,Desk Organizer,Apparel,6.6,0
2025-02-09,PRD027,Desk Organizer,Apparel,6.6,0
2025-02-10,PRD027,Desk Organizer,Apparel,6.6,0
2025-02-11,PRD027,Desk Organizer,Apparel,6.7,0
2025-02-12,PRD027,Desk Organizer,Apparel,6.7,0
2025-02-13,PRD027,Desk Organizer,Apparel,6.6,0
2025-02-14,PRD027,Desk Organizer,Apparel,6.5,0
2025-02-15,PRD027,Desk Organizer,Apparel,6.6,0
2025-02-16,PRD027,Desk Organizer,Apparel,6.6,0
2025-02-17,PRD027,Desk Organizer,Apparel,6.7,0
2025-02-18,PRD027,Desk Organizer,Apparel,6.7,0
2025-02-19,PRD027,Desk Organizer,Apparel,6.8,0
2025-02-20,PRD027,Desk Organizer,Apparel,6.7,0
2025-02-21,PRD027,Desk Organizer,Apparel,6.6,0
2025-02-22,PRD027,Desk Organizer,Apparel,6.7,0
2025-02-23,PRD027,Desk Organizer,Apparel,6.7,0
2025-02-24,PRD027,Desk Organizer,Apparel,6.8,0
2025-02-25,PRD027,Desk Organizer,Apparel,6.9,0
2025-02-26,PRD027,Desk Organizer,Apparel,7.0,0
2025-02-27,PRD027,Desk Organizer,Apparel,6.8,0
2025-02-28,PRD027,Desk Organizer,Apparel,6.8,0
2025-03-01,PRD027,Desk Organizer,Apparel,8.0,0
2025-03-02,PRD027,Desk Organizer,Apparel,7.8,0
2025-03-03,PRD027,Desk Organizer,Apparel,8.5,0
2025-03-04,PRD027,Desk Organizer,Apparel,8.6,0
2025-03-05,PRD027,Desk Organizer,Apparel,8.5,0
2025-03-06,PRD027,Desk Organizer,Apparel,8.4,0
2025-03-07,PRD027,Desk Organizer,Apparel,8.3,0
2025-03-08,PRD027,Desk Organizer,Apparel,8.3,0
2025-03-09,PRD027,Desk Organizer,Apparel,8.0,0
2025-03-10,PRD027,Desk Organizer,Apparel,9.1,0
2025-03-11,PRD027,Desk Organizer,Apparel,9.2,0
2025-03-12,PRD027,Desk Organizer,Apparel,9.1,0
2025-03-13,PRD027,Desk Organizer,Apparel,9.1,0
2025-03-14,PRD027,Desk Organizer,Apparel,9.0,0
2025-03-15,PRD027,Desk Organizer,Apparel,9.0,0
2025-03-16,PRD027,Desk Organizer,Apparel,8.8,0
2025-03-17,PRD027,Desk Organizer,Apparel,9.5,0
2025-03-18,PRD027,Desk Organizer,Apparel,9.5,0
2025-03-19,PRD027,Desk Organizer,Apparel,9.4,0
2025-03-20,PRD027,Desk Organizer,Apparel,9.4,0
2025-03-21,PRD027,Desk Organizer,Apparel,9.3,0
2025-03-22,PRD027,Desk Organizer,Apparel,9.3,0
2025-03-23,PRD027,Desk Organizer,Apparel,8.9,0
2025-03-24,PRD027,Desk Organizer,Apparel,9.5,0
2025-03-25,PRD027,Desk Organizer,Apparel,9.5,0
2025-03-26,PRD027,Desk Organizer,Apparel,9.4,0
2025-03-27,PRD027,Desk Organizer,Apparel,9.4,0
2025-03-28,PRD027,Desk Organizer,Apparel,9.3,0
2025-03-29,PRD027,Desk Organizer,Apparel,9.3,0
2025-03-30,PRD027,Desk Organizer,Apparel,8.9,0
2025-03-31,PRD027,Desk Organizer,Apparel,10.3,0
2025-01-01,PRD028,Webcam HD,Home & Kitchen,10.3,0
2025-01-02,PRD028,Webcam HD,Home & Kitchen,10.2,0
2025-01-03,PRD028,Webcam HD,Home & Kitchen,9.9,0
2025-01-04,PRD028,Webcam HD,Home & Kitchen,9.7,0
2025-01-05,PRD028,Webcam HD,Home & Kitchen,9.7,0
2025-01-06,PRD028,Webcam HD,Home & Kitchen,10.2,0
2025-01-07,PRD028,Webcam HD,Home & Kitchen,10.2,0
2025-01-08,PRD028,Webcam HD,Home & Kitchen,10.3,0
2025-01-09,PRD028,Webcam HD,Home & Kitchen,10.2,0
2025-01-10,PRD028,Webcam HD,Home & Kitchen,9.9,0
2025-01-11,PRD028,Webcam HD,Home & Kitchen,9.7,0
2025-01-12,PRD028,Webcam HD,Home & Kitchen,9.7,0
2025-01-13,PRD028,Webcam HD,Home & Kitchen,10.3,0
2025-01-14,PRD028,Webcam HD,Home & Kitchen,10.3,0
2025-01-15,PRD028,Webcam HD,Home & Kitchen,10.3,0
2025-01-16,PRD028,Webcam HD,Home & Kitchen,10.2,0
2025-01-17,PRD028,Webcam HD,Home & Kitchen,9.9,0
2025-01-18,PRD028,Webcam HD,Home & Kitchen,9.8,0
2025-01-19,PRD028,Webcam HD,Home & Kitchen,9.8,0
2025-01-20,PRD028,Webcam HD,Home & Kitchen,10.1,0
2025-01-21,PRD028,Webcam HD,Home & Kitchen,10.2,0
2025-01-22,PRD028,Webcam HD,Home & Kitchen,10.3,0
2025-01-23,PRD028,Webcam HD,Home & Kitchen,10.2,0
2025-01-24,PRD028,Webcam HD,Home & Kitchen,9.8,0
2025-01-25,PRD028,Webcam HD,Home & Kitchen,9.7,0
2025-01-26,PRD028,Webcam HD,Home & Kitchen,9.7,0
2025-01-27,PRD028,Webcam HD,Home & Kitchen,10.1,0
2025-01-28,PRD028,Webcam HD,Home & Kitchen,10.2,0
2025-01-29,PRD028,Webcam HD,Home & Kitchen,10.3,0
2025-01-30,PRD028,Webcam HD,Home & Kitchen,10.2,0
2025-01-31,PRD028,Webcam HD,Home & Kitchen,9.8,0
2025-02-01,PRD028,Webcam HD,Home & Kitchen,9.8,0
2025-02-02,PRD028,Webcam HD,Home & Kitchen,9.8,0
2025-02-03,PRD028,Webcam HD,Home & Kitchen,10.2,0
2025-02-04,PRD028,Webcam HD,Home & Kitchen,10.2,0
2025-02-05,PRD028,Webcam HD,Home & Kitchen,10.3,0
2025-02-06,PRD028,Webcam HD,Home & Kitchen,10.2,0
2025-02-07,PRD028,Webcam HD,Home & Kitchen,9.9,0
2025-02-08,PRD028,Webcam HD,Home & Kitchen,9.8,0
2025-02-09,PRD028,Webcam HD,Home & Kitchen,9.8,0
2025-02-10,PRD028,Webcam HD,Home & Kitchen,10.2,0
2025-02-11,PRD028,Webcam HD,Home & Kitchen,10.2,0
2025-02-12,PRD028,Webcam HD,Home & Kitchen,10.3,0
2025-02-13,PRD028,Webcam HD,Home & Kitchen,10.2,0
2025-02-14,PRD028,Webcam HD,Home & Kitchen,9.9,0
2025-02-15,PRD028,Webcam HD,Home & Kitchen,9.8,0
2025-02-16,PRD028,Webcam HD,Home & Kitchen,9.8,0
2025-02-17,PRD028,Webcam HD,Home & Kitchen,10.2,0
2025-02-18,PRD028,Webcam HD,Home & Kitchen,10.2,0
2025-02-19,PRD028,Webcam HD,Home & Kitchen,10.3,0
2025-02-20,PRD028,Webcam HD,Home & Kitchen,10.2,0
2025-02-21,PRD028,Webcam HD,Home & Kitchen,9.9,0
2025-02-22,PRD028,Webcam HD,Home & Kitchen,9.8,0
2025-02-23,PRD028,Webcam HD,Home & Kitchen,9.8,0
2025-02-24,PRD028,Webcam HD,Home & Kitchen,10.3,0
2025-02-25,PRD028,Webcam HD,Home & Kitchen,10.4,0
2025-02-26,PRD028,Webcam HD,Home & Kitchen,10.4,0
2025-02-27,PRD028,Webcam HD,Home & Kitchen,10.3,0
2025-02-28,PRD028,Webcam HD,Home & Kitchen,9.9,0
2025-03-01,PRD028,Webcam HD,Home & Kitchen,10.6,0
2025-03-02,PRD028,Webcam HD,Home & Kitchen,10.6,0
2025-03-03,PRD028,Webcam HD,Home & Kitchen,11.5,0
2025-03-04,PRD028,Webcam HD,Home & Kitchen,11.5,0
2025-03-05,PRD028,Webcam HD,Home & Kitchen,11.4,0
2025-03-06,PRD028,Webcam HD,Home & Kitchen,11.2,0
2025-03-07,PRD028,Webcam HD,Home & Kitchen,10.9,0
2025-03-08,PRD028,Webcam HD,Home & Kitchen,10.8,0
2025-03-09,PRD028,Webcam HD,Home & Kitchen,10.6,0
2025-03-10,PRD028,Webcam HD,Home & Kitchen,11.4,0
2025-03-11,PRD028,Webcam HD,Home & Kitchen,11.5,0
2025-03-12,PRD028,Webcam HD,Home & Kitchen,11.3,0
2025-03-13,PRD028,Webcam HD,Home & Kitchen,11.2,0
2025-03-14,PRD028,Webcam HD,Home & Kitchen,10.9,0
2025-03-15,PRD028,Webcam HD,Home & Kitchen,10.8,0
2025-03-16,PRD028,Webcam HD,Home & Kitchen,10.8,0
2025-03-17,PRD028,Webcam HD,Home & Kitchen,11.6,0
2025-03-18,PRD028,Webcam HD,Home & Kitchen,11.7,0
2025-03-19,PRD028,Webcam HD,Home & Kitchen,11.5,0
2025-03-20,PRD028,Webcam HD,Home & Kitchen,11.3,0
2025-03-21,PRD028,Webcam HD,Home & Kitchen,11.0,0
2025-03-22,PRD028,Webcam HD,Home & Kitchen,10.9,0
2025-03-23,PRD028,Webcam HD,Home & Kitchen,10.7,0
2025-03-24,PRD028,Webcam HD,Home & Kitchen,11.6,0
2025-03-25,PRD028,Webcam HD,Home & Kitchen,11.7,0
2025-03-26,PRD028,Webcam HD,Home & Kitchen,11.5,0
2025-03-27,PRD028,Webcam HD,Home & Kitchen,11.4,0
2025-03-28,PRD028,Webcam HD,Home & Kitchen,11.0,0
2025-03-29,PRD028,Webcam HD,Home & Kitchen,11.0,0
2025-03-30,PRD028,Webcam HD,Home & Kitchen,10.8,0
2025-03-31,PRD028,Webcam HD,Home & Kitchen,11.9,0
2025-01-01,PRD029,Mechanical Keyboard,Sports,2.9,0
2025-01-02,PRD029,Mechanical Keyboard,Sports,2.9,0
2025-01-03,PRD029,Mechanical Keyboard,Sports,3.0,0
2025-01-04,PRD029,Mechanical Keyboard,Sports,3.1,0
2025-01-05,PRD029,Mechanical Keyboard,Sports,3.2,0
2025-01-06,PRD029,Mechanical Keyboard,Sports,2.8,0
2025-01-07,PRD029,Mechanical Keyboard,Sports,2.9,0
2025-01-08,PRD029,Mechanical Keyboard,Sports,2.9,0
2025-01-09,PRD029,Mechanical Keyboard,Sports,2.9,0
2025-01-10,PRD029,Mechanical Keyboard,Sports,3.0,0
2025-01-11,PRD029,Mechanical Keyboard,Sports,3.1,0
2025-01-12,PRD029,Mechanical Keyboard,Sports,3.2,0
2025-01-13,PRD029,Mechanical Keyboard,Sports,2.9,0
2025-01-14,PRD029,Mechanical Keyboard,Sports,2.9,0
2025-01-15,PRD029,Mechanical Keyboard,Sports,2.9,0
2025-01-16,PRD029,Mechanical Keyboard,Sports,3.0,0
2025-01-17,PRD029,Mechanical Keyboard,Sports,3.1,0
2025-01-18,PRD029,Mechanical Keyboard,Sports,3.2,0
2025-01-19,PRD029,Mechanical Keyboard,Sports,3.2,0
2025-01-20,PRD029,Mechanical Keyboard,Sports,3.1,0
2025-01-21,PRD029,Mechanical Keyboard,Sports,3.0,0
2025-01-22,PRD029,Mechanical Keyboard,Sports,3.1,0
2025-01-23,PRD029,Mechanical Keyboard,Sports,3.1,0
2025-01-24,PRD029,Mechanical Keyboard,Sports,3.2,0
2025-01-25,PRD029,Mechanical Keyboard,Sports,3.3,0
2025-01-26,PRD029,Mechanical Keyboard,Sports,3.3,0
2025-01-27,PRD029,Mechanical Keyboard,Sports,3.3,0
2025-01-28,PRD029,Mechanical Keyboard,Sports,3.3,0
2025-01-29,PRD029,Mechanical Keyboard,Sports,3.3,0
2025-01-30,PRD029,Mechanical Keyboard,Sports,3.3,0
2025-01-31,PRD029,Mechanical Keyboard,Sports,3.4,0
2025-02-01,PRD029,Mechanical Keyboard,Sports,3.6,0
2025-02-02,PRD029,Mechanical Keyboard,Sports,3.6,0
2025-02-03,PRD029,Mechanical Keyboard,Sports,3.4,0
2025-02-04,PRD029,Mechanical Keyboard,Sports,3.4,0
2025-02-05,PRD029,Mechanical Keyboard,Sports,3.4,0
2025-02-06,PRD029,Mechanical Keyboard,Sports,3.5,0
2025-02-07,PRD029,Mechanical Keyboard,Sports,3.6,0
2025-02-08,PRD029,Mechanical Keyboard,Sports,3.7,0
2025-02-09,PRD029,Mechanical Keyboard,Sports,3.7,0
2025-02-10,PRD029,Mechanical Keyboard,Sports,3.5,0
2025-02-11,PRD029,Mechanical Keyboard,Sports,3.5,0
2025-02-12,PRD029,Mechanical Keyboard,Sports,3.5,0
2025-02-13,PRD029,Mechanical Keyboard,Sports,3.5,0
2025-02-14,PRD029,Mechanical Keyboard,Sports,3.6,0
2025-02-15,PRD029,Mechanical Keyboard,Sports,3.7,0
2025-02-16,PRD029,Mechanical Keyboard,Sports,3.7,0
2025-02-17,PRD029,Mechanical Keyboard,Sports,3.6,0
2025-02-18,PRD029,Mechanical Keyboard,Sports,3.6,0
2025-02-19,PRD029,Mechanical Keyboard,Sports,3.6,0
2025-02-20,PRD029,Mechanical Keyboard,Sports,3.6,0
2025-02-21,PRD029,Mechanical Keyboard,Sports,3.7,0
2025-02-22,PRD029,Mechanical Keyboard,Sports,3.8,0
2025-02-23,PRD029,Mechanical Keyboard,Sports,3.8,0
2025-02-24,PRD029,Mechanical Keyboard,Sports,3.7,0
2025-02-25,PRD029,Mechanical Keyboard,Sports,3.7,0
2025-02-26,PRD029,Mechanical Keyboard,Sports,3.8,0
2025-02-27,PRD029,Mechanical Keyboard,Sports,3.8,0
2025-02-28,PRD029,Mechanical Keyboard,Sports,3.9,0
2025-03-01,PRD029,Mechanical Keyboard,Sports,8.4,0
2025-03-02,PRD029,Mechanical Keyboard,Sports,8.4,0
2025-03-03,PRD029,Mechanical Keyboard,Sports,8.8,0
2025-03-04,PRD029,Mechanical Keyboard,Sports,8.8,0
2025-03-05,PRD029,Mechanical Keyboard,Sports,8.6,0
2025-03-06,PRD029,Mechanical Keyboard,Sports,8.7,0
2025-03-07,PRD029,Mechanical Keyboard,Sports,9.1,0
2025-03-08,PRD029,Mechanical Keyboard,Sports,9.4,0
2025-03-09,PRD029,Mechanical Keyboard,Sports,9.3,0
2025-03-10,PRD029,Mechanical Keyboard,Sports,9.1,0
2025-03-11,PRD029,Mechanical Keyboard,Sports,9.1,0
2025-03-12,PRD029,Mechanical Keyboard,Sports,8.9,0
2025-03-13,PRD029,Mechanical Keyboard,Sports,9.0,0
2025-03-14,PRD029,Mechanical Keyboard,Sports,9.4,0
2025-03-15,PRD029,Mechanical Keyboard,Sports,9.9,0
2025-03-16,PRD029,Mechanical Keyboard,Sports,9.9,0
2025-03-17,PRD029,Mechanical Keyboard,Sports,10.2,0
2025-03-18,PRD029,Mechanical Keyboard,Sports,10.2,0
2025-03-19,PRD029,Mechanical Keyboard,Sports,9.9,0
2025-03-20,PRD029,Mechanical Keyboard,Sports,10.0,0
2025-03-21,PRD029,Mechanical Keyboard,Sports,10.4,0
2025-03-22,PRD029,Mechanical Keyboard,Sports,11.0,0
2025-03-23,PRD029,Mechanical Keyboard,Sports,11.0,0
2025-03-24,PRD029,Mechanical Keyboard,Sports,10.4,0
2025-03-25,PRD029,Mechanical Keyboard,Sports,10.4,0
2025-03-26,PRD029,Mechanical Keyboard,Sports,10.1,0
2025-03-27,PRD029,Mechanical Keyboard,Sports,10.2,0
2025-03-28,PRD029,Mechanical Keyboard,Sports,10.5,0
2025-03-29,PRD029,Mechanical Keyboard,Sports,11.2,0
2025-03-30,PRD029,Mechanical Keyboard,Sports,11.2,0
2025-03-31,PRD029,Mechanical Keyboard,Sports,10.4,0
2025-01-01,PRD030,Monitor Light,Toys,6.2,0
2025-01-02,PRD030,Monitor Light,Toys,6.4,0
2025-01-03,PRD030,Monitor Light,Toys,6.9,0
2025-01-04,PRD030,Monitor Light,Toys,6.9,0
2025-01-05,PRD030,Monitor Light,Toys,7.1,0
2025-01-06,PRD030,Monitor Light,Toys,6.0,0
2025-01-07,PRD030,Monitor Light,Toys,6.0,0
2025-01-08,PRD030,Monitor Light,Toys,6.2,0
2025-01-09,PRD030,Monitor Light,Toys,6.4,0
2025-01-10,PRD030,Monitor Light,Toys,6.9,0
2025-01-11,PRD030,Monitor Light,Toys,6.9,0
2025-01-12,PRD030,Monitor Light,Toys,7.1,0
2025-01-13,PRD030,Monitor Light,Toys,6.0,0
2025-01-14,PRD030,Monitor Light,Toys,6.0,0
2025-01-15,PRD030,Monitor Light,Toys,6.2,0
2025-01-16,PRD030,Monitor Light,Toys,6.5,0
2025-01-17,PRD030,Monitor Light,Toys,6.9,0
2025-01-18,PRD030,Monitor Light,Toys,6.9,0
2025-01-19,PRD030,Monitor Light,Toys,7.1,0
2025-01-20,PRD030,Monitor Light,Toys,6.0,0
2025-01-21,PRD030,Monitor Light,Toys,6.1,0
2025-01-22,PRD030,Monitor Light,Toys,6.3,0
2025-01-23,PRD030,Monitor Light,Toys,6.5,0
2025-01-24,PRD030,Monitor Light,Toys,6.9,0
2025-01-25,PRD030,Monitor Light,Toys,7.0,0
2025-01-26,PRD030,Monitor Light,Toys,7.1,0
2025-01-27,PRD030,Monitor Light,Toys,6.0,0
2025-01-28,PRD030,Monitor Light,Toys,6.1,0
2025-01-29,PRD030,Monitor Light,Toys,6.3,0
2025-01-30,PRD030,Monitor Light,Toys,6.5,0
2025-01-31,PRD030,Monitor Light,Toys,6.9,0
2025-02-01,PRD030,Monitor Light,Toys,7.0,0
2025-02-02,PRD030,Monitor Light,Toys,7.2,0
2025-02-03,PRD030,Monitor Light,Toys,6.1,0
2025-02-04,PRD030,Monitor Light,Toys,6.2,0
2025-02-05,PRD030,Monitor Light,Toys,6.4,0
2025-02-06,PRD030,Monitor Light,Toys,6.6,0
2025-02-07,PRD030,Monitor Light,Toys,7.0,0
2025-02-08,PRD030,Monitor Light,Toys,7.0,0
2025-02-09,PRD030,Monitor Light,Toys,7.2,0
2025-02-10,PRD030,Monitor Light,Toys,6.1,0
2025-02-11,PRD030,Monitor Light,Toys,6.2,0
2025-02-12,PRD030,Monitor Light,Toys,6.4,0
2025-02-13,PRD030,Monitor Light,Toys,6.6,0
2025-02-14,PRD030,Monitor Light,Toys,7.0,0
2025-02-15,PRD030,Monitor Light,Toys,7.0,0
2025-02-16,PRD030,Monitor Light,Toys,7.2,0
2025-02-17,PRD030,Monitor Light,Toys,6.1,0
2025-02-18,PRD030,Monitor Light,Toys,6.2,0
2025-02-19,PRD030,Monitor Light,Toys,6.4,0
2025-02-20,PRD030,Monitor Light,Toys,6.6,0
2025-02-21,PRD030,Monitor Light,Toys,7.0,0
2025-02-22,PRD030,Monitor Light,Toys,7.1,0
2025-02-23,PRD030,Monitor Light,Toys,7.2,0
2025-02-24,PRD030,Monitor Light,Toys,6.3,0
2025-02-25,PRD030,Monitor Light,Toys,6.4,0
2025-02-26,PRD030,Monitor Light,Toys,6.5,0
2025-02-27,PRD030,Monitor Light,Toys,6.7,0
2025-02-28,PRD030,Monitor Light,Toys,7.1,0
2025-03-01,PRD030,Monitor Light,Toys,8.5,0
2025-03-02,PRD030,Monitor Light,Toys,8.5,0
2025-03-03,PRD030,Monitor Light,Toys,8.1,0
2025-03-04,PRD030,Monitor Light,Toys,8.2,0
2025-03-05,PRD030,Monitor Light,Toys,8.4,0
2025-03-06,PRD030,Monitor Light,Toys,8.5,0
2025-03-07,PRD030,Monitor Light,Toys,8.8,0
2025-03-08,PRD030,Monitor Light,Toys,8.9,0
2025-03-09,PRD030,Monitor Light,Toys,8.7,0
2025-03-10,PRD030,Monitor Light,Toys,8.4,0
2025-03-11,PRD030,Monitor Light,Toys,8.5,0
2025-03-12,PRD030,Monitor Light,Toys,8.7,0
2025-03-13,PRD030,Monitor Light,Toys,8.9,0
2025-03-14,PRD030,Monitor Light,Toys,9.2,0
2025-03-15,PRD030,Monitor Light,Toys,9.2,0
2025-03-16,PRD030,Monitor Light,Toys,9.1,0
2025-03-17,PRD030,Monitor Light,Toys,8.9,0
2025-03-18,PRD030,Monitor Light,Toys,9.1,0
2025-03-19,PRD030,Monitor Light,Toys,9.3,0
2025-03-20,PRD030,Monitor Light,Toys,9.4,0
2025-03-21,PRD030,Monitor Light,Toys,9.7,0
2025-03-22,PRD030,Monitor Light,Toys,9.8,0
2025-03-23,PRD030,Monitor Light,Toys,9.6,0
2025-03-24,PRD030,Monitor Light,Toys,9.0,0
2025-03-25,PRD030,Monitor Light,Toys,9.1,0
2025-03-26,PRD030,Monitor Light,Toys,9.3,0
2025-03-27,PRD030,Monitor Light,Toys,9.5,0
2025-03-28,PRD030,Monitor Light,Toys,9.7,0
2025-03-29,PRD030,Monitor Light,Toys,9.8,0
2025-03-30,PRD030,Monitor Light,Toys,9.6,0
2025-03-31,PRD030,Monitor Light,Toys,10.6,0
2025-01-01,PRD031,Resistance Bands,Electronics,2.7,0
2025-01-02,PRD031,Resistance Bands,Electronics,2.7,0
2025-01-03,PRD031,Resistance Bands,Electronics,2.7,0
2025-01-04,PRD031,Resistance Bands,Electronics,2.7,0
2025-01-05,PRD031,Resistance Bands,Electronics,2.9,0
2025-01-06,PRD031,Resistance Bands,Electronics,2.9,0
2025-01-07,PRD031,Resistance Bands,Electronics,2.8,0
2025-01-08,PRD031,Resistance Bands,Electronics,2.7,0
2025-01-09,PRD031,Resistance Bands,Electronics,2.7,0
2025-01-10,PRD031,Resistance Bands,Electronics,2.7,0
